chrom	start	end	mean	p0.500	p0.025	p0.975
scaffold-ma5	66900000	67000000	0.0006360797024	0.0006218715595	0.0004074919336	0.0009512756186
scaffold-ma5	67000000	67100000	0.0007614397465	0.0007351269109	0.0004165206823	0.001204134879
scaffold-ma5	67100000	67200000	0.0004830887516	0.0004676589648	0.0003012038127	0.0007104209251
scaffold-ma5	67200000	67300000	0.0008890112816	0.0008865645617	0.0005114343536	0.001323430228
scaffold-ma5	67300000	67400000	0.000675354216	0.0006643692468	0.000485871444	0.0009710495714
scaffold-ma5	67400000	67500000	0.01513415297	0.01271347625	0.008149332993	0.03402795359
scaffold-ma5	67500000	67600000	0.002755131206	0.002656193088	0.001750135885	0.004437191118
scaffold-ma5	67600000	67700000	0.0002193809792	0.0002174360832	0.0001658374914	0.0002762094023
scaffold-ma5	67700000	67800000	0.004445309693	0.004474667344	0.003274834436	0.005826811257
scaffold-ma5	67800000	67900000	0.0005046279548	0.0004936431874	0.0003435876023	0.0006996934727
scaffold-ma5	67900000	68000000	0.004675307572	0.004649655633	0.003289045769	0.00615369273
scaffold-ma5	68000000	68100000	0.0002314321946	0.0002081588233	0.0001184501034	0.000451000985
scaffold-ma5	68100000	68200000	0.01132242264	0.01126629613	0.006070016997	0.01791223269
scaffold-ma5	68200000	68300000	0.005344701883	0.005253195047	0.004051468943	0.007115934978
scaffold-ma5	68300000	68400000	0.0008426305305	0.0008407022042	0.0005067819789	0.001286045076
scaffold-ma5	68400000	68500000	0.0001033936706	9.8220791e-05	6.875330362e-05	0.0001625720583
scaffold-ma5	68500000	68600000	0.0001473125557	0.0001459949141	0.0001097610136	0.0002041839407
scaffold-ma5	68600000	68700000	0.0004310273862	0.000422130477	0.0002338567435	0.0007060963916
scaffold-ma5	68700000	68800000	0.0002292182154	0.0002197153898	0.0001560336293	0.0003171668736
scaffold-ma5	68800000	68900000	0.0001560572487	0.0001552781204	0.0001005271543	0.0002183610455
scaffold-ma5	68900000	69000000	0.0005700325829	0.0005589923337	0.0003382710575	0.0008843833805
scaffold-ma5	69000000	69100000	0.0007087683016	0.0006929697905	0.0005130240204	0.0009598693061
scaffold-ma5	69100000	69200000	0.003315138156	0.002965851805	0.001320318924	0.007045719778
scaffold-ma5	69200000	69300000	0.0005794634106	0.0005534642631	0.0003393110213	0.001045321842
scaffold-ma5	69300000	69400000	0.01590332465	0.013809926	0.008822032342	0.0313287921
scaffold-ma5	69400000	69500000	0.002789562034	0.002761237471	0.001719579768	0.004040406574
scaffold-ma5	69500000	69600000	0.002524428349	0.002516856285	0.001743025208	0.003423619875
scaffold-ma5	69600000	69700000	0.00301347159	0.002922618495	0.002336811066	0.003928233813
scaffold-ma5	69700000	69800000	0.0006393198761	0.0006352631659	0.0004304135582	0.0008461226314
scaffold-ma5	69800000	69900000	0.001677405603	0.001629160339	0.001210163063	0.002381880083
scaffold-ma5	69900000	70000000	0.0004826586857	0.0004712489072	0.0003402874147	0.0006917029367
scaffold-ma5	70000000	70100000	0.002268632725	0.002244552889	0.001741643171	0.003008778445
scaffold-ma5	70100000	70200000	0.002891686777	0.002791156076	0.002027785939	0.004237486121
scaffold-ma5	70200000	70300000	0.002617212062	0.002511469874	0.001738022568	0.004009695784
scaffold-ma5	70300000	70400000	0.01702941926	0.01693806773	0.01231508527	0.02193989797
scaffold-ma5	70400000	70500000	0.001122793287	0.0010873407	0.0006916879428	0.001678603289
scaffold-ma5	70500000	70600000	0.01154205368	0.01194198904	0.005120501243	0.01923488724
scaffold-ma5	70600000	70700000	0.002528652282	0.002501241071	0.001901819282	0.003273557856
scaffold-ma5	70700000	70800000	0.002700289137	0.002293545009	0.001552584354	0.004713008568
scaffold-ma5	70800000	70900000	0.0008837122641	0.0008634308233	0.0006728661505	0.001137246953
scaffold-ma5	70900000	71000000	0.001858342758	0.001800684458	0.001295840461	0.002604167273
scaffold-ma5	71000000	71100000	0.002354879148	0.002098607413	0.001394621127	0.004597626168
scaffold-ma5	71100000	71200000	0.00286308196	0.002802959572	0.00131945642	0.004231015282
scaffold-ma5	71200000	71300000	0.0005497811943	0.0005270586143	0.0003595582576	0.0008307586115
scaffold-ma5	71300000	71400000	0.0003766890085	0.0003832100192	0.0002092434615	0.0006470003675
scaffold-ma5	71400000	71500000	0.0008265426266	0.0008405619742	0.0004216737882	0.001265919172
scaffold-ma5	71500000	71600000	0.003682571519	0.003578931609	0.002196747096	0.005550514966
scaffold-ma5	71600000	71700000	0.00604225605	0.006082806489	0.002312783471	0.009457054408
scaffold-ma5	71700000	71800000	0.001921199339	0.001913127005	0.001447928577	0.002580535852
scaffold-ma5	71800000	71900000	0.0001807731258	0.0001746351976	0.0001253755033	0.0002769950672
scaffold-ma5	71900000	72000000	0.0002538022084	0.0002562804403	0.0001659205269	0.0003465274239
scaffold-ma5	72000000	72100000	0.02694896578	0.02591415002	0.01428388971	0.04490864175
scaffold-ma5	72100000	72200000	0.001420202733	0.00140287732	0.001012802606	0.001930885865
scaffold-ma5	72200000	72300000	0.008232407129	0.007963054238	0.005128416168	0.0119064073
scaffold-ma5	72300000	72400000	0.009114208726	0.01034243742	0.001100944586	0.02326009545
scaffold-ma5	72400000	72500000	0.0003845295964	0.0003695259329	0.0002857860784	0.0005477211723
scaffold-ma5	72500000	72600000	0.0006134543648	0.0005992595161	0.0004738763629	0.0008602313176
scaffold-ma5	72600000	72700000	0.0002320902931	0.0002118335328	0.0001291809644	0.0004040692233
scaffold-ma5	72700000	72800000	0.0006881977653	0.0006787795044	0.0005031286229	0.000942685369
scaffold-ma5	72800000	72900000	0.001054618237	0.0009943643948	0.0006503102804	0.001727420475
scaffold-ma5	72900000	73000000	0.000328500668	0.0003239362533	0.0002374652278	0.00045269554
scaffold-ma5	73000000	73100000	0.001120405771	0.001114519816	0.0003592965253	0.002219328147
scaffold-ma5	73100000	73200000	0.0003022462734	0.0002972010887	0.0002011425779	0.0004210892326
scaffold-ma5	73200000	73300000	0.0002216315501	0.0002219503479	0.000186010122	0.0002666018689
scaffold-ma5	73300000	73400000	0.0003210302495	0.0003198339335	0.0001728194555	0.0004882983326
scaffold-ma5	73400000	73500000	0.0001732817838	0.0001558433428	8.662878674e-05	0.0003465601051
scaffold-ma5	73500000	73600000	0.0007281257289	0.000667316859	0.0003634951136	0.001263996874
scaffold-ma5	73600000	73700000	0.0007684616692	0.0007589887	0.0006305211969	0.0009159506795
scaffold-ma5	73700000	73800000	0.01708961775	0.01684706008	0.008232134093	0.02910557839
scaffold-ma5	73800000	73900000	0.0008011954579	0.0007747691683	0.0005335442673	0.001208478785
scaffold-ma5	73900000	74000000	0.001293801393	0.001289655139	0.00105126164	0.001547416586
scaffold-ma5	74000000	74100000	0.0009862174717	0.0009816011738	0.0006049431499	0.001445156267
scaffold-ma5	74100000	74200000	0.01349031856	0.01336822454	0.007992118916	0.01884756339
scaffold-ma5	74200000	74300000	0.0005449239957	0.0005393459894	0.0003766516696	0.0007733417894
scaffold-ma5	74300000	74400000	0.00920745453	0.009171920472	0.004068281538	0.01516619105
scaffold-ma5	74400000	74500000	0.0004342201794	0.0004209291811	0.0002714816163	0.0006543366547
scaffold-ma5	74500000	74600000	0.0005811925245	0.000570537943	0.000399916396	0.0008387471168
scaffold-ma5	74600000	74700000	0.001163269423	0.001160261699	0.0008621307665	0.001489992446
scaffold-ma5	74700000	74800000	0.0009939601582	0.001008836108	0.0005757832314	0.001449325231
scaffold-ma5	74800000	74900000	0.02855746274	0.02830646025	0.02455791027	0.03473623654
scaffold-ma5	74900000	75000000	0.0004743851477	0.000472249125	0.0003327239551	0.0006458580016
scaffold-ma5	75000000	75100000	0.001425727997	0.001384770934	0.0009943448974	0.002031937943
scaffold-ma5	75100000	75200000	0.0008184320323	0.0008075315525	0.0005989480517	0.001094404498
scaffold-ma5	75200000	75300000	0.00240014237	0.002388602893	0.001717835867	0.003121168178
scaffold-ma5	75300000	75400000	0.008908297124	0.008312219895	0.00640919332	0.01503436737
scaffold-ma5	75400000	75500000	0.00113601989	0.001072641853	0.0008144362157	0.001584914712
scaffold-ma5	75500000	75600000	0.0009747895688	0.0009686582891	0.0006993594628	0.001318584089
scaffold-ma5	75600000	75700000	0.0004604351939	0.0004511286761	0.0003107664364	0.0006551733718
scaffold-ma5	75700000	75800000	0.001629511311	0.00156495387	0.0008221803438	0.002419612673
scaffold-ma5	75800000	75900000	0.0006443524347	0.0006363576227	0.0004788634053	0.0008402030322
scaffold-ma5	75900000	76000000	0.003922426908	0.00380266901	0.002454243342	0.006051356174
scaffold-ma5	76000000	76100000	0.004282358987	0.004116897235	0.002467309361	0.00654420333
scaffold-ma5	76100000	76200000	0.002029513861	0.001898862759	0.001263133573	0.003287613425
scaffold-ma5	76200000	76300000	0.00230899475	0.002252273668	0.001784396185	0.003146170085
scaffold-ma5	76300000	76400000	0.00144776898	0.001448586489	0.0008633024267	0.002275985548
scaffold-ma5	76400000	76500000	0.004255371218	0.004154067645	0.002812300837	0.006287678629
scaffold-ma5	76500000	76600000	0.001970042025	0.001861903836	0.001170678855	0.003234150827
scaffold-ma5	76600000	76700000	0.0009211501925	0.000906510236	0.0007243070496	0.001163768241
scaffold-ma5	76700000	76800000	0.004153446647	0.004178468048	0.002596371	0.005985895016
scaffold-ma5	76800000	76900000	0.002861853956	0.002784989367	0.002013997939	0.004063384838
scaffold-ma5	76900000	77000000	0.001642512648	0.001558123647	0.00103557734	0.002455401339
scaffold-ma5	77000000	77100000	0.002266838886	0.002049359704	0.001122682147	0.003720572958
scaffold-ma5	77100000	77200000	0.01481922176	0.01442946192	0.007640973125	0.02725821213
scaffold-ma5	77200000	77300000	0.002141565562	0.001787676301	0.001168707694	0.004363559364
scaffold-ma5	77300000	77400000	0.001497134277	0.001492181831	0.0009882637588	0.002047523184
scaffold-ma5	77400000	77500000	0.003115663651	0.003052687439	0.002103158207	0.004488321389
scaffold-ma5	77500000	77600000	0.01367135556	0.01326269398	0.005446377071	0.02725031919
scaffold-ma5	77600000	77700000	0.001621504418	0.001611291318	0.001190331471	0.002182418054
scaffold-ma5	77700000	77800000	0.001848478678	0.001797119905	0.001090621535	0.002888958586
scaffold-ma5	77800000	77900000	0.001943292568	0.001938398863	0.001537031251	0.002361640792
scaffold-ma5	77900000	78000000	0.001912812727	0.001896556672	0.001279714393	0.00259767401
scaffold-ma5	78000000	78100000	0.0004619286697	0.0004366675708	0.0002999189501	0.0007069907708
scaffold-ma5	78100000	78200000	0.002282460663	0.00227023539	0.001405647237	0.003465649102
scaffold-ma5	78200000	78300000	0.000951635388	0.000919060548	0.0005251531903	0.001505432166
scaffold-ma5	78300000	78400000	0.004141068709	0.003798106602	0.001692978795	0.008854231285
scaffold-ma5	78400000	78500000	0.0004981170594	0.0004713911212	0.0002968925535	0.0008471202838
scaffold-ma5	78500000	78600000	0.001117281431	0.001134842098	0.000590459816	0.001710101928
scaffold-ma5	78600000	78700000	0.0004865386447	0.0004826782007	0.0003040115002	0.0006863303526
scaffold-ma5	78700000	78800000	0.0009516141346	0.0009032851881	0.0004943206581	0.001693752166
scaffold-ma5	78800000	78900000	0.005098885245	0.005001502656	0.002587105828	0.01034564779
scaffold-ma5	78900000	79000000	0.001022383145	0.001004550953	0.0007190223087	0.001445964527
scaffold-ma5	79000000	79100000	0.0006315949176	0.0006131970296	0.0002689795464	0.00130496785
scaffold-ma5	79100000	79200000	0.002558075732	0.002486397921	0.001559597395	0.004025736063
scaffold-ma5	79200000	79300000	0.001834773454	0.001653237915	0.001116480402	0.003965064159
scaffold-ma5	79300000	79400000	0.004031363974	0.003596374203	0.002336894879	0.006913669743
scaffold-ma5	79400000	79500000	0.001704953744	0.001693180748	0.001185102902	0.002188908202
scaffold-ma5	79500000	79600000	0.0005010296833	0.0004840680071	0.0003043153922	0.0007732288737
scaffold-ma5	79600000	79700000	0.0007939696662	0.0007687790652	0.0004875548267	0.00120475523
scaffold-ma5	79700000	79800000	0.000652604389	0.0006367528597	0.0004849302499	0.0008944544133
scaffold-ma5	79800000	79900000	0.009246562465	0.008923079178	0.005995254507	0.01464882051
scaffold-ma5	79900000	80000000	0.002177308451	0.001856117754	0.0009409973386	0.004377995157
scaffold-ma5	80000000	80100000	0.001676294569	0.001647761119	0.0009617357431	0.003002906385
scaffold-ma5	80100000	80200000	0.002082792413	0.001893533295	0.001312384812	0.003747121691
scaffold-ma5	80200000	80300000	0.001647534632	0.001633060508	0.001313977905	0.002061783076
scaffold-ma5	80300000	80400000	0.01013283189	0.009527286305	0.006961629788	0.01573087522
scaffold-ma5	80400000	80500000	0.001732171661	0.001739232565	0.001200277333	0.002421266517
scaffold-ma5	80500000	80600000	0.001078217042	0.001059665342	0.0007712948964	0.001483347174
scaffold-ma5	80600000	80700000	0.002205160765	0.001988728953	0.001388856798	0.003906313479
scaffold-ma5	80700000	80800000	0.002231507659	0.002234742966	0.001629627805	0.002966591835
scaffold-ma5	80800000	80900000	0.001299284673	0.001292365068	0.001012019542	0.001613040859
scaffold-ma5	80900000	81000000	0.003063729132	0.003009896921	0.001985597747	0.004448634814
scaffold-ma5	81000000	81100000	0.004002411217	0.004016367827	0.002195031137	0.006477165854
scaffold-ma5	81100000	81200000	0.001725571179	0.001678787571	0.001175132122	0.002523898155
scaffold-ma5	81200000	81300000	0.003871744098	0.003827254353	0.002897452245	0.005116370355
scaffold-ma5	81300000	81400000	0.008767415787	0.008538127295	0.004801812947	0.01388642341
scaffold-ma5	81400000	81500000	0.005392852657	0.005230113851	0.003631371216	0.008189088123
scaffold-ma5	81500000	81600000	0.008265983531	0.00791910517	0.005070090813	0.01367432515
scaffold-ma5	81600000	81700000	0.005063916938	0.00493673445	0.003208858206	0.00768794554
scaffold-ma5	81700000	81800000	0.004801220986	0.004659868044	0.003192978757	0.008299400558
scaffold-ma5	81800000	81900000	0.006998450594	0.007213509778	0.004607426684	0.01012858379
scaffold-ma5	81900000	82000000	0.01431190106	0.01125028909	0.003582914628	0.04041480155
scaffold-ma5	82000000	82100000	0.008016332194	0.007422392766	0.004734642472	0.01536209357
scaffold-ma5	82100000	82200000	0.003208340358	0.00317711861	0.002369662788	0.004297004566
scaffold-ma5	82200000	82300000	0.00833084248	0.007742348999	0.004893879877	0.01522301906
scaffold-ma5	82300000	82400000	0.006929471774	0.005913564419	0.003570718663	0.01486170959
scaffold-ma5	82400000	82500000	0.002992225904	0.00300288334	0.001760289221	0.004499332275
scaffold-ma5	82500000	82600000	0.0017663018	0.001693075113	0.001352617704	0.00240272995
scaffold-ma5	82600000	82700000	0.002363009125	0.002286484028	0.001579961639	0.003255736153
scaffold-ma5	82700000	82800000	0.006717758443	0.00638817848	0.004749158587	0.01014863757
scaffold-ma5	82800000	82900000	0.001949314053	0.00190852214	0.001344522137	0.002712341814
scaffold-ma5	82900000	83000000	0.003012133251	0.00291019901	0.001753672947	0.004843561238
scaffold-ma5	83000000	83100000	0.01472517894	0.01296371068	0.006786971994	0.03532037956
scaffold-ma5	83100000	83200000	0.006761665012	0.006689581944	0.004168911459	0.009825766425
scaffold-ma5	83200000	83300000	0.004772465908	0.004662077643	0.003470241243	0.006465882323
scaffold-ma5	83300000	83400000	0.0189031799	0.01864352049	0.01368880515	0.02549001103
scaffold-ma5	83400000	83500000	0.007391139953	0.007621750714	0.004380647872	0.01056610195
scaffold-ma5	83500000	83600000	0.01200315036	0.01198177063	0.007501084499	0.01776011842
scaffold-ma5	83600000	83700000	0.008673347369	0.008445705201	0.005240374746	0.01355713284
scaffold-ma5	83700000	83800000	0.003840015327	0.003713329429	0.00219206492	0.006253796831
scaffold-ma5	83800000	83900000	0.003094669209	0.003009882252	0.002063572657	0.004546215872
scaffold-ma5	83900000	84000000	0.0456444259	0.04574002983	0.02971560272	0.06636758612
scaffold-ma5	84000000	84100000	0.05471432189	0.05349118644	0.03364973929	0.08072207142
scaffold-ma5	84100000	84200000	0.00371158756	0.003699737599	0.002243661528	0.005158508274
scaffold-ma5	84200000	84300000	0.005422666775	0.005320519625	0.003858988306	0.007584073713
scaffold-ma5	84300000	84400000	0.007925116207	0.007694418075	0.004736902387	0.01238882028
scaffold-ma5	84400000	84500000	0.01472034584	0.01398525116	0.009390896623	0.02417845966
scaffold-ma5	84500000	84600000	0.007484786285	0.007363450332	0.004584729206	0.01098340663
scaffold-ma5	84600000	84700000	0.006747749686	0.006543937006	0.004078123547	0.01076499837
scaffold-ma5	84700000	84800000	0.004372737309	0.004248023301	0.003044945894	0.006362990014
scaffold-ma5	84800000	84900000	0.009990797128	0.009908868009	0.006087964802	0.01520133708
scaffold-ma5	84900000	85000000	0.00706814034	0.006882596014	0.004936130411	0.01016848922
scaffold-ma5	85000000	85100000	0.0119148988	0.01182421133	0.006696107972	0.01864717407
scaffold-ma5	85100000	85200000	0.006229052191	0.006088543805	0.003675155906	0.009248679636
scaffold-ma5	85200000	85300000	0.007364247161	0.006949820277	0.004815214009	0.01124853156
scaffold-ma5	85300000	85400000	0.02294362455	0.01979194782	0.01008514968	0.04828927949
scaffold-ma5	85400000	85500000	0.01534188227	0.01436893428	0.009995631394	0.02592454767
scaffold-ma5	85500000	85600000	0.03471691729	0.02871961614	0.01666100655	0.06991596381
scaffold-ma5	85600000	85700000	0.01999674416	0.01853884953	0.01166875181	0.03471651917
scaffold-ma5	85700000	85800000	0.008232395121	0.008163715363	0.006191803708	0.01089494019
scaffold-ma5	85800000	85900000	0.009218537237	0.009010780587	0.006092155201	0.0133581203
scaffold-ma5	85900000	86000000	0.005751387158	0.005566700082	0.003806899698	0.008675043459
scaffold-ma5	86000000	86100000	0.01511511285	0.01362631002	0.006997907226	0.03047620152
scaffold-ma5	86100000	86200000	0.1059779408	0.09518489004	0.04473705697	0.2266086852
scaffold-ma5	86200000	86300000	0.08596559143	0.08389610622	0.04205770031	0.1419148681
scaffold-ma5	86300000	86400000	0.05253108562	0.04742489505	0.02729546535	0.09686746711
scaffold-ma5	86400000	86500000	0.01240774658	0.01231443933	0.008191057716	0.0169203724
scaffold-ma5	86500000	86600000	0.04569776795	0.04534473114	0.02659076578	0.07545585496
scaffold-ma5	86600000	86700000	0.08147899859	0.07776567048	0.0467012056	0.1341325434
scaffold-ma5	86700000	86800000	0.007324870408	0.007176901573	0.004988873277	0.009718641922
scaffold-ma5	86800000	86900000	0.01784415188	0.01922173218	0.004402586146	0.02992907078
scaffold-ma5	86900000	87000000	0.00860487488	0.008605443511	0.005530009925	0.01218480428
scaffold-ma5	87000000	87100000	0.009197034916	0.00915757153	0.006178544141	0.01241389157
scaffold-ma5	87100000	87200000	0.03427650545	0.03365989948	0.01521334139	0.05864603703
scaffold-ma5	87200000	87300000	0.03761692195	0.03592806346	0.01659789423	0.07163690753
scaffold-ma5	87300000	87326385	0.01550196565	0.01511001259	0.009729646096	0.02433393907
scaffold-ma6	0	100000	0.02953442804	0.02831042068	0.01705019358	0.04884519451
scaffold-ma6	100000	200000	0.01371104039	0.01342742387	0.009675774187	0.02015412722
scaffold-ma6	200000	300000	0.01633233647	0.01461178665	0.009509362117	0.02884872184
scaffold-ma6	300000	400000	0.01542975103	0.015358918	0.009501107355	0.0232729584
scaffold-ma6	400000	500000	0.01143111082	0.01138352895	0.00887318068	0.01478258975
scaffold-ma6	500000	600000	0.007986165645	0.007976501316	0.006242737707	0.009931668904
scaffold-ma6	600000	700000	0.005517517224	0.005771274835	0.002924029353	0.009357366305
scaffold-ma6	700000	800000	0.01230163412	0.01183892348	0.005887761225	0.02000560783
scaffold-ma6	800000	900000	0.007227702425	0.007003369699	0.004127613627	0.01225561242
scaffold-ma6	900000	1000000	0.01176121976	0.01139980512	0.006272856507	0.02085612356
scaffold-ma6	1000000	1100000	0.009214636527	0.00881284114	0.006518209047	0.0132173482
scaffold-ma6	1100000	1200000	0.01355602123	0.01293924273	0.008838270799	0.02123097419
scaffold-ma6	1200000	1300000	0.01625743715	0.01560176784	0.009533295285	0.02625912205
scaffold-ma6	1300000	1400000	0.01130843354	0.0112260572	0.008203889687	0.01540155043
scaffold-ma6	1400000	1500000	0.006617875147	0.006397620969	0.00400726409	0.009749563776
scaffold-ma6	1500000	1600000	0.005556187387	0.005427420875	0.003336436516	0.008704356982
scaffold-ma6	1600000	1700000	0.00640603695	0.006327736429	0.004320773209	0.00921880916
scaffold-ma6	1700000	1800000	0.01203597057	0.01146817964	0.007017109913	0.01956539226
scaffold-ma6	1800000	1900000	0.01050932221	0.01010354926	0.00688674346	0.0159562024
scaffold-ma6	1900000	2000000	0.01603908852	0.01502541839	0.009934796132	0.03195037596
scaffold-ma6	2000000	2100000	0.01677559367	0.01544802764	0.009856267696	0.03118049361
scaffold-ma6	2100000	2200000	0.01475155878	0.01427746527	0.008445399453	0.02382793648
scaffold-ma6	2200000	2300000	0.007451298548	0.007196717082	0.00456885356	0.01167049655
scaffold-ma6	2300000	2400000	0.006767160509	0.006679337876	0.004356988412	0.009872528484
scaffold-ma6	2400000	2500000	0.01128484352	0.01098690612	0.007955795039	0.01505942615
scaffold-ma6	2500000	2600000	0.008256159802	0.007155242657	0.00452674347	0.01689205325
scaffold-ma6	2600000	2700000	0.0128493133	0.01232878806	0.007783554778	0.02053081618
scaffold-ma6	2700000	2800000	0.01376274483	0.01286309965	0.008356906815	0.02265215624
scaffold-ma6	2800000	2900000	0.007553239675	0.007442275688	0.005429714088	0.01028208728
scaffold-ma6	2900000	3000000	0.015138947	0.01346577032	0.008275652541	0.02756749248
scaffold-ma6	3000000	3100000	0.01145276703	0.01089607355	0.007555234981	0.01763478926
scaffold-ma6	3100000	3200000	0.005158693305	0.005056891899	0.003073482174	0.007822656508
scaffold-ma6	3200000	3300000	0.02620145129	0.02495879407	0.01609445045	0.04396000395
scaffold-ma6	3300000	3400000	0.01304085653	0.01263779631	0.00781480435	0.02125366105
scaffold-ma6	3400000	3500000	0.0118560613	0.01137053363	0.007408545726	0.01853344352
scaffold-ma6	3500000	3600000	0.01394729398	0.01385989486	0.009546935188	0.01925044659
scaffold-ma6	3600000	3700000	0.01218271458	0.01113109979	0.006818923893	0.01966091133
scaffold-ma6	3700000	3800000	0.01214844462	0.01185239581	0.007505914905	0.01826809439
scaffold-ma6	3800000	3900000	0.01417832534	0.01298778903	0.006376203094	0.02900034654
scaffold-ma6	3900000	4000000	0.007469402859	0.006966006919	0.004512216844	0.01368689852
scaffold-ma6	4000000	4100000	0.009973636923	0.00949689222	0.006424020479	0.01520804257
scaffold-ma6	4100000	4200000	0.01553604741	0.01479096198	0.008129279733	0.02730659901
scaffold-ma6	4200000	4300000	0.005306826179	0.005252448064	0.003160998995	0.008338033996
scaffold-ma6	4300000	4400000	0.003899931114	0.003828938679	0.002361087076	0.006084807324
scaffold-ma6	4400000	4500000	0.004710209082	0.004551221983	0.00290247163	0.007499540869
scaffold-ma6	4500000	4600000	0.005612015305	0.005495601218	0.00376703364	0.008084477321
scaffold-ma6	4600000	4700000	0.005625236586	0.005643631127	0.003664595519	0.008054462442
scaffold-ma6	4700000	4800000	0.007724252487	0.00733526338	0.004754895994	0.01207971644
scaffold-ma6	4800000	4900000	0.008428014638	0.008325923664	0.006058294029	0.01187432992
scaffold-ma6	4900000	5000000	0.006572095731	0.006498002408	0.004486438498	0.009031203312
scaffold-ma6	5000000	5100000	0.00524848349	0.005230452318	0.003320452936	0.007766535915
scaffold-ma6	5100000	5200000	0.0108816018	0.01083432122	0.007212401797	0.01459077426
scaffold-ma6	5200000	5300000	0.01744944397	0.01641081672	0.01150648851	0.02961389508
scaffold-ma6	5300000	5400000	0.007666947402	0.007487842722	0.00585478205	0.01038751553
scaffold-ma6	5400000	5500000	0.008714687294	0.008534663892	0.00614199228	0.01234964678
scaffold-ma6	5500000	5600000	0.01936356893	0.01865220077	0.009872972542	0.03324834501
scaffold-ma6	5600000	5700000	0.007832373665	0.007254957441	0.003923923521	0.01529929554
scaffold-ma6	5700000	5800000	0.008994653281	0.008759042827	0.006619902019	0.01278969512
scaffold-ma6	5800000	5900000	0.01592165027	0.01112975108	0.005866643996	0.03223548752
scaffold-ma6	5900000	6000000	0.005815656462	0.005535484693	0.003416919731	0.009949920025
scaffold-ma6	6000000	6100000	0.008678367892	0.007970461918	0.005267934054	0.01544490976
scaffold-ma6	6100000	6200000	0.006551285646	0.006279557737	0.004519455018	0.009800644946
scaffold-ma6	6200000	6300000	0.005284849362	0.005318870459	0.003429573117	0.007271216265
scaffold-ma6	6300000	6400000	0.01879145844	0.01620793524	0.009913644113	0.03670301218
scaffold-ma6	6400000	6500000	0.007763481136	0.007743756474	0.005562045598	0.01031515785
scaffold-ma6	6500000	6600000	0.009059948825	0.008834523014	0.005865225717	0.01313196022
scaffold-ma6	6600000	6700000	0.01078478504	0.01067742628	0.007830489498	0.01472176438
scaffold-ma6	6700000	6800000	0.006625274363	0.00646169001	0.004176179942	0.01019702754
scaffold-ma6	6800000	6900000	0.005278285859	0.005041861818	0.002802803821	0.008643180914
scaffold-ma6	6900000	7000000	0.004991538088	0.004870036364	0.003371479416	0.007098553925
scaffold-ma6	7000000	7100000	0.006887608957	0.006630141996	0.004295842962	0.0107697827
scaffold-ma6	7100000	7200000	0.004283291795	0.00431078041	0.002538390852	0.006322116711
scaffold-ma6	7200000	7300000	0.03481462059	0.03109167706	0.01339016165	0.07642085281
scaffold-ma6	7300000	7400000	0.02634031451	0.02475637249	0.01538355204	0.05080129645
scaffold-ma6	7400000	7500000	0.006183063922	0.006165245394	0.003434971787	0.009708046829
scaffold-ma6	7500000	7600000	0.005853962617	0.005622118906	0.003393553039	0.00875019221
scaffold-ma6	7600000	7700000	0.002280187222	0.002265462882	0.00159964258	0.003218942373
scaffold-ma6	7700000	7800000	0.003863802804	0.00381784876	0.002605249515	0.005569875401
scaffold-ma6	7800000	7900000	0.007359500667	0.007148052773	0.005122765605	0.01125484879
scaffold-ma6	7900000	8000000	0.004613153608	0.004504080461	0.003156432025	0.006361238017
scaffold-ma6	8000000	8100000	0.004462687249	0.004277888451	0.002857731777	0.00721636616
scaffold-ma6	8100000	8200000	0.006697508955	0.006515081876	0.00419518589	0.0099829969
scaffold-ma6	8200000	8300000	0.004712240374	0.004209925324	0.002555175438	0.01008234393
scaffold-ma6	8300000	8400000	0.004970291995	0.004674637502	0.002810187894	0.00828772998
scaffold-ma6	8400000	8500000	0.005853054047	0.005422875782	0.003775345651	0.009312635419
scaffold-ma6	8500000	8600000	0.004289607867	0.003854231558	0.002428322363	0.006810235176
scaffold-ma6	8600000	8700000	0.00211226481	0.002050913494	0.001451140215	0.003014763384
scaffold-ma6	8700000	8800000	0.001939585239	0.001902239482	0.001383594194	0.002679808733
scaffold-ma6	8800000	8900000	0.0009462233385	0.0009268167229	0.0007307348843	0.001277870253
scaffold-ma6	8900000	9000000	0.002522221133	0.002498908528	0.001811926318	0.003593202102
scaffold-ma6	9000000	9100000	0.003150295461	0.003115567676	0.002223646266	0.004386714225
scaffold-ma6	9100000	9200000	0.01129685742	0.01024792459	0.006279818726	0.02113831133
scaffold-ma6	9200000	9300000	0.002060299096	0.002000589173	0.00131902103	0.003060964087
scaffold-ma6	9300000	9400000	0.003217981062	0.003082339579	0.002200620192	0.00477317677
scaffold-ma6	9400000	9500000	0.004190457336	0.004117756043	0.002610305513	0.006200473732
scaffold-ma6	9500000	9600000	0.01115957953	0.01033768115	0.006043746786	0.02166102894
scaffold-ma6	9600000	9700000	0.0008132603722	0.0007858926509	0.0005525291536	0.001192543906
scaffold-ma6	9700000	9800000	0.008120762876	0.007897591803	0.003171953957	0.01614699872
scaffold-ma6	9800000	9900000	0.004577545357	0.004286907327	0.002670740579	0.008489112559
scaffold-ma6	9900000	10000000	0.00109273589	0.001013709118	0.0006593664864	0.001755858327
scaffold-ma6	10000000	10100000	0.001087986789	0.001058339701	0.0008080045405	0.001485466686
